,trial_1,trial_2,trial_3
ari,0.13737865968526727,0.23001941998184525,0.22640938784969006
asw_cell,0.576949268579483,0.5392542853951454,0.5621439702808857
kbet,0.1325570970595421,0.2240003854037908,0.12619454850378073
asw_batch,0.9008158646159621,0.9054454252917181,0.8897083070915848
