,trial_1,trial_2,trial_3
ari,0.12125701416406041,0.05254400698348653,0.062004780169473035
asw_cell,0.5964455753564835,0.5216523967683315,0.5055898842401803
kbet,0.06197729892588591,0.12243909766746144,0.23067777216678703
asw_batch,0.9118490383903377,0.8901845693926029,0.9067793658591343
