,trial_1,trial_2,trial_3
ari,0.9748111702732436,0.9509603836732589,0.9828976278827414
asw_cell,0.6307157129049301,0.6154549345374107,0.5948663428425789
kbet,0.07011303500592639,0.07593941254925309,0.03256583290946183
asw_batch,0.859588737036787,0.8632789665036723,0.8974009867709144
