,trial_1,trial_2,trial_3
ari,0.010083187134334872,0.007236392576731749,0.060824337781656905
asw_cell,0.5493313670158386,0.5725237503647804,0.5582803376019001
kbet,0.1441970907879999,0.17956228406981467,0.18629022492658856
asw_batch,0.8872132197742894,0.9005744442120627,0.8952377162113543
