,trial_1,trial_2,trial_3
ari,0.05699221820957325,0.39977505789095286,0.06736138618855186
asw_cell,0.5606579184532166,0.5570315346121788,0.5836349204182625
kbet,0.1241383755542629,0.20808110509527675,0.2899543378995434
asw_batch,0.9079616331833986,0.8872242815287052,0.8476759377375067
