,trial_1,trial_2,trial_3
ari,0.026958791100517528,0.10744950108928758,0.0849074150975312
asw_cell,0.515075315721333,0.5652510970830917,0.5301856957376003
kbet,0.3240720642500543,0.25121951219512195,0.2634146341463415
asw_batch,0.8794802705161967,0.8362345251631593,0.8624006704687641
