,trial_1,trial_2,trial_3
ari,0.1626986849133417,0.20825483717994947,0.2081281793502397
asw_cell,0.5535018928349018,0.5472936183214188,0.5185171645134687
kbet,0.021555881340164854,0.0562649568812897,0.039597286900830815
asw_batch,0.8838740565808234,0.8928647676141397,0.9301757475876797
