,trial_1,trial_2,trial_3
ari,0.08050343947573206,0.02528948309858393,0.02017904337207269
asw_cell,0.6013861894607544,0.5216400157660246,0.5201738104224205
kbet,0.0636501426220708,0.12673979629428211,0.15279595395394693
asw_batch,0.8731784291381197,0.8455620022397247,0.8869531561587924
