,trial_1,trial_2,trial_3
ari,0.021464652607396165,0.011962751078605253,0.010853128485748587
asw_cell,0.5292176026850939,0.5598926953971386,0.5247734431177378
kbet,0.11035930937937471,0.017965468968735417,0.03616425571628558
asw_batch,0.8757186748897182,0.90892782035535,0.9081684432917994
