,trial_1,trial_2,trial_3
ari,0.5322043962751835,0.29292980755657577,0.18796837575019903
asw_cell,0.5467612631618977,0.6296953409910202,0.5762206837534904
kbet,0.10110603673148363,0.03271706099413935,0.11471321695760599
asw_batch,0.8726864397459038,0.8322289091284424,0.870790542744375
