,trial_1,trial_2,trial_3
ari,0.18856830616916576,0.17802184430789442,0.12247686783471849
asw_cell,0.5460889302194118,0.5734123140573502,0.5516246818006039
kbet,0.29239462273333366,0.29217762129299707,0.26511536591750495
asw_batch,0.9101337071498506,0.9119010601879347,0.9096863593769762
