,trial_1,trial_2,trial_3
ari,0.2400365615090756,0.069965301498517,0.21268907665476894
asw_cell,0.6105491816997528,0.5801990479230881,0.5698423162102699
kbet,0.3161512027491409,0.2613542052375541,0.2750226198441487
asw_batch,0.8545221872797819,0.8507346371309372,0.8374720803077398
