,trial_1,trial_2,trial_3
ari,0.0293953634805469,0.04543594318739178,0.017861495686934355
asw_cell,0.5685010030865669,0.5563847199082375,0.5383972637355328
kbet,0.23729301002028275,0.21566103200083048,0.19614211546029728
asw_batch,0.9011216258952539,0.8983916172429715,0.9058193538823969
