,trial_1,trial_2,trial_3
ari,0.15414252194377615,0.0627914854884093,0.1168519803179883
asw_cell,0.5407058969140053,0.5200271550565958,0.6622819900512695
kbet,0.17490909411070707,0.20634096091707094,0.32487786754184794
asw_batch,0.9034732142626931,0.8816444017110616,0.8332125975111341
