,trial_1,trial_2,trial_3
ari,0.18072619522727051,0.0701060463106173,0.1628317836591282
asw_cell,0.5532962195575237,0.6327260285615921,0.5502592138946056
kbet,0.15251897970881087,0.177015748417381,0.11290609545360598
asw_batch,0.8697243304949387,0.9081442974434484,0.9011829078121968
